# file	test	verdict	target_placement	note
# verdict: keep | move-inline | move-to-tests | regroup | delete
# `delete` rows must name their survivor in the note (CLN-04).
crates/piperine-lang/tests/parse_elab.rs	test_sar_adc_structure	keep	tests	hint:integration
crates/piperine-lang/tests/parse_elab.rs	test_triple_slash_inside_plain_comment_line_is_not_special	keep	tests	hint:integration
crates/piperine-lang/tests/parse_elab.rs	test_use_declarations	keep	tests	hint:integration
crates/piperine-lang/tests/pom_serde.rs	design_round_trips_through_json	keep	tests	hint:integration
crates/piperine-lang/tests/pom_serde.rs	flat_modules_is_skipped_on_serialize	keep	tests	hint:integration
crates/piperine-lang/tests/pom_serde.rs	module_and_port_doc_round_trip_through_json_when_present	keep	tests	hint:integration
crates/piperine-lang/tests/pom_serde.rs	module_doc_defaults_to_none_and_round_trips_as_none	keep	tests	hint:integration
crates/piperine-lang/tests/pom_serde.rs	runtime_handles_fail_loud	keep	tests	hint:integration
crates/piperine-lang/tests/pom_serde.rs	value_data_variants_round_trip	keep	tests	hint:integration
crates/piperine-lang/tests/prelude.rs	c1_ground_discipline_is_predefined	keep	tests	hint:integration
crates/piperine-lang/tests/prelude.rs	c1_unknown_discipline_still_errors	keep	tests	hint:integration
crates/piperine-lang/tests/prelude.rs	c1_wire_with_ground_type_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/prelude.rs	c3_net_capability_is_predefined	keep	tests	hint:integration
crates/piperine-lang/tests/prelude.rs	c3_type_and_net_capabilities_are_predefined	keep	tests	hint:integration
crates/piperine-lang/tests/prelude.rs	c4_constants_are_resolvable	keep	tests	hint:integration
crates/piperine-lang/tests/prelude.rs	c5_disciplines_are_resolvable	keep	tests	hint:integration
crates/piperine-lang/tests/prelude.rs	project_origins_track_item_packages	keep	tests	hint:integration
crates/piperine-lang/tests/rfport.rs	test_rfport_attribute_elaborates_on_wire	keep	tests	hint:integration
crates/piperine-lang/tests/rfport.rs	test_rfport_bad_arg_type_fails_loud	keep	tests	hint:integration
crates/piperine-lang/tests/rfport.rs	test_rfport_duplicate_num_fails_loud	keep	tests	hint:integration
crates/piperine-lang/tests/rfport.rs	test_rfport_module_with_no_ports_returns_empty	keep	tests	hint:integration
crates/piperine-lang/tests/rfport.rs	test_rfport_negative_z0_fails_loud	keep	tests	hint:integration
crates/piperine-lang/tests/rfport.rs	test_rfport_non_positive_z0_fails_loud	keep	tests	hint:integration
crates/piperine-lang/tests/rfport.rs	test_rfport_on_port	keep	tests	hint:integration
crates/piperine-lang/tests/rfport.rs	test_rfport_two_ports	keep	tests	hint:integration
crates/piperine-lang/tests/rfport.rs	test_rfport_unknown_module_fails_loud	keep	tests	hint:integration
crates/piperine-lang/tests/rfport.rs	test_rfport_z0_defaults_to_50	keep	tests	hint:integration
crates/piperine-lang/tests/run_examples.rs	test_all_examples_compile	delete	tests	survivor: tests/run_examples.rs::every_example_phdl_elaborates (third same-layer copy of the example gate)
crates/piperine-lang/tests/spec_simulation.rs	analog_var_reuse_does_not_explode	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	digital_cross_module_flops_sample_simultaneously	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	digital_network_fuses_combinational_chain	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_ac_idt_integrator_slope_and_phase	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_ac_multiple_ac_stim_superposition	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_dc_comparator_a2d_bridge	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_dc_current_source_into_resistor	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_dc_diode_operating_point	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_dc_diode_pnjlim_converges	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_dc_optional_param_get_or	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_dc_table_clamps_at_the_ends	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_dc_table_nonlinear_resistor	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_dc_table_nonuniform_spacing_slope	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_dc_voltage_divider	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_kernel_transition_reads_state_bank	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_tran_above_event_toggles_switch_state	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_tran_initial_branch_force_precharged_cap	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_tran_rc_charging	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_tran_transition_ramps_step_into_rc	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_tran_transition_state_survives_rejected_steps	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	sim_tran_transition_zero_rise_fall_is_an_instantaneous_step	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_bit_to_voltage_d2a_bridge	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_capacitor_is_reactive	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_comparator_a2d_threshold	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_delta_sigma_compiles_both_bodies	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_digital_initial_event_fires_at_init	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_diode_nonlinear_residual	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_lc_tank_compiles_with_initial_event	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_math_functions_eval_correctly	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_opamp_finite_gain_vcvss	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_parametric_module_monomorphizes	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_parent_contribution_to_named_instance_port	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_parent_contribution_with_behavioral_for_and_indexed_ports	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_rc_ladder_structural_for_compiles	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_resistor_residual_ohms_law	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_sr_latch_set_reset_hold	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_switch_branch_closed_is_low_impedance	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_synchronizer_pipeline_pre_edge_reads	keep	tests	hint:integration
crates/piperine-lang/tests/spec_simulation.rs	spec_vsource_force_stamps_voltage	keep	tests	hint:integration
crates/piperine-lang/tests/spice_headers.rs	every_spice_header_elaborates	keep	tests	hint:integration
crates/piperine-lang/tests/spice_headers.rs	full_path_and_explicit_use_coexist	keep	tests	hint:integration
crates/piperine-lang/tests/spice_headers.rs	full_path_labeled_instance_elaborates_without_use	keep	tests	hint:integration
crates/piperine-lang/tests/spice_headers.rs	full_path_to_missing_file_fails_loud	keep	tests	hint:integration
crates/piperine-lang/tests/spice_headers.rs	full_path_unlabeled_instance_elaborates_without_use	keep	tests	hint:integration
crates/piperine-lang/tests/spice_headers.rs	use_spice_diode_resolves_via_builtin_namespace	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	bound_step_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	discontinuity_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	display_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	error_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	fatal_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	finish_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	info_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	stop_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	strobe_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	undeclared_diagnostic_name_still_fails_loud	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	warning_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/system_task_migration_completeness.rs	write_resolves	keep	tests	hint:integration
crates/piperine-lang/tests/type_casts.rs	test_b5_explicit_cast_allowed	keep	tests	hint:integration
crates/piperine-lang/tests/type_casts.rs	test_b5_implicit_cast_rejected	keep	tests	hint:integration
crates/piperine-lang/tests/type_casts.rs	test_b5_implicit_widening_allowed	keep	tests	hint:integration
crates/piperine-lang/tests/urc_flatten.rs	urc2_and_urc10_flatten_to_expected_leaf_counts	keep	tests	hint:integration
crates/piperine-lang/tests/urc_flatten.rs	urc5_flattens_to_ten_leaves_with_composed_labels	keep	tests	hint:integration
crates/piperine-lang/tests/urc_flatten.rs	urc5_module_alone_flattens_to_ten_leaves	keep	tests	hint:integration
crates/piperine-plugin-macros/tests/compile_fail.rs	malformed_device_usage_fails_to_compile	keep	tests	hint:integration
crates/piperine-plugin-macros/tests/compile_fail.rs	malformed_script_and_hook_usage_fails_to_compile	keep	tests	hint:integration
crates/piperine-plugin-macros/tests/registration.rs	device_macro_registers_exactly_the_declared_type_id	keep	tests	hint:unit
crates/piperine-plugin-macros/tests/registration.rs	registered_factory_reports_the_declared_kind_and_builds_the_element	keep	tests	hint:unit
crates/piperine-plugin-macros/tests/script_hook.rs	each_hook_fires_with_its_phase_payload	keep	tests	hint:integration
crates/piperine-plugin-macros/tests/script_hook.rs	hook_registrations_cover_exactly_the_five_frozen_phases	keep	tests	hint:integration
crates/piperine-plugin-macros/tests/script_hook.rs	script_registers_under_its_name_and_dispatches_with_args	keep	tests	hint:integration
crates/piperine-plugin/src/capability.rs	globs	keep	inline	hint:unit
crates/piperine-plugin/tests/e2e.rs	device_attribute_requires_seeded_schema	keep	tests	hint:integration
crates/piperine-plugin/tests/e2e.rs	device_without_host_fails_loud	keep	tests	hint:integration
crates/piperine-plugin/tests/e2e.rs	plugin_inverter_runs_through_scheduler	keep	tests	hint:integration
crates/piperine-plugin/tests/e2e.rs	plugin_resistor_honors_param_override	keep	tests	hint:integration
crates/piperine-plugin/tests/e2e.rs	plugin_resistor_solves_dc	keep	tests	hint:integration
crates/piperine-plugin/tests/e2e.rs	unregistered_type_fails_loud	keep	tests	hint:integration
crates/piperine-plugin/tests/extern_stub.rs	shipped_extern_stub_is_inert_and_only_stdlib_schemas_seed	keep	tests	hint:integration
crates/piperine-plugin/tests/inject.rs	authored_structure_is_never_overwritten	keep	tests	hint:integration
crates/piperine-plugin/tests/inject.rs	injected_device_honors_staged_params	keep	tests	hint:integration
crates/piperine-plugin/tests/inject.rs	injected_device_instance_solves_through_the_device_path	keep	tests	hint:integration
crates/piperine-plugin/tests/inject.rs	injection_of_an_undeclared_module_fails_loud	keep	tests	hint:integration
crates/piperine-plugin/tests/inject.rs	injection_to_an_unknown_parent_fails_loud	keep	tests	hint:integration
crates/piperine-plugin/tests/macro_collisions.rs	duplicate_device_type_ids_are_a_loud_conflict	keep	tests	hint:integration
crates/piperine-plugin/tests/manifest.rs	a_dedicated_manifest_wins_over_the_inline_section	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	a_package_declaring_no_contributions_fails_loud	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	an_inline_plugin_section_is_a_manifest	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	any_other_abi_field_is_rejected	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	bare_plugin_section_infers_pure_phdl_shape	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	bench_tasks_manifest_is_a_clear_removal_error	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	device_and_python_both_parse	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	device_manifest_infers_device_shape	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	device_source_needs_exactly_one_of_path_or_release	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	empty_name_and_malformed_toml_are_bad_manifest	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	minimal_manifest_gets_default_permissions	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	python_manifest_infers_scripted_shape	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	removed_backends_are_a_targeted_error	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/manifest.rs	unknown_permission_field_is_rejected	move-inline	inline	pure Manifest::parse unit suite -> src/manifest.rs #[cfg(test)]
crates/piperine-plugin/tests/native_smoke.rs	a_contributing_dependency_loads_as_a_plugin	keep	tests	hint:integration
crates/piperine-plugin/tests/native_smoke.rs	a_plain_dependency_is_not_a_plugin	keep	tests	hint:integration
crates/piperine-plugin/tests/native_smoke.rs	dlopen_load_register_and_trust_flow	keep	tests	hint:integration
crates/piperine-plugin/tests/native_smoke.rs	project_without_plugins_is_inert	keep	tests	hint:integration
crates/piperine-plugin/tests/phase3.rs	conflicting_specs_from_two_plugins_fail_loud	regroup	tests	named after a plan phase; split into hooks.rs + inject.rs by functionality
crates/piperine-plugin/tests/phase3.rs	read_only_hooks_observe_the_pipeline	regroup	tests	named after a plan phase; split into hooks.rs + inject.rs by functionality
crates/piperine-plugin/tests/phase3.rs	restaging_across_analyses_is_idempotent	regroup	tests	named after a plan phase; split into hooks.rs + inject.rs by functionality
crates/piperine-plugin/tests/phase3.rs	script_runs_under_its_filesystem_capability	regroup	tests	named after a plan phase; split into hooks.rs + inject.rs by functionality
crates/piperine-plugin/tests/phase3.rs	transform_design_injects_a_declared_instance	regroup	tests	named after a plan phase; split into hooks.rs + inject.rs by functionality
crates/piperine-plugin/tests/phase3.rs	undeclared_type_fails_loud	regroup	tests	named after a plan phase; split into hooks.rs + inject.rs by functionality
crates/piperine-plugin/tests/release_fetch.rs	a_cached_and_pinned_binary_loads_without_network	keep	tests	hint:unit
crates/piperine-plugin/tests/release_fetch.rs	a_changed_asset_re_prompts_and_re_pins_on_accept	keep	tests	hint:unit
crates/piperine-plugin/tests/release_fetch.rs	a_second_machine_fetches_the_identical_asset_and_matches_the_pin_without_a_prompt	keep	tests	hint:unit
crates/piperine-plugin/tests/release_fetch.rs	a_verify_match_loads_without_a_tofu_prompt	keep	tests	hint:unit
crates/piperine-plugin/tests/release_fetch.rs	a_verify_mismatch_hard_fails_without_a_prompt	keep	tests	hint:unit
crates/piperine-plugin/tests/release_fetch.rs	an_approved_asset_is_pinned_as_release_triple_hash	keep	tests	hint:unit
crates/piperine-plugin/tests/release_fetch.rs	an_offline_second_machine_without_cache_fails_loud	keep	tests	hint:unit
crates/piperine-plugin/tests/release_fetch.rs	an_unknown_asset_is_rejected_in_reject_mode	keep	tests	hint:unit
crates/piperine-plugin/tests/trust.rs	accept_records_and_then_never_reasks	keep	tests	hint:unit
crates/piperine-plugin/tests/trust.rs	artifact_hash_is_stable_sha256	keep	tests	hint:unit
crates/piperine-plugin/tests/trust.rs	changed_hash_is_a_hash_mismatch	keep	tests	hint:unit
crates/piperine-plugin/tests/trust.rs	reject_mode_rejects_unknown_plugins	keep	tests	hint:unit
crates/piperine-project/src/git.rs	bare_owner_repo_resolves_to_github	keep	inline	hint:unit
crates/piperine-project/src/git.rs	full_https_url_is_verbatim	keep	inline	hint:unit
crates/piperine-project/src/git.rs	full_url_with_dot_git_suffix_is_verbatim	keep	inline	hint:unit
crates/piperine-project/src/git.rs	malformed_bare_sources_fail_loud	keep	inline	hint:unit
crates/piperine-project/src/git.rs	non_github_full_url_is_verbatim	keep	inline	hint:unit
crates/piperine-project/src/git.rs	scp_style_git_url_is_verbatim	keep	inline	hint:unit
crates/piperine-project/src/release.rs	a_release_without_the_host_triple_fails_loud	keep	inline	hint:unit
crates/piperine-project/src/release.rs	asset_extension_follows_the_triple_family	keep	inline	hint:unit
crates/piperine-project/src/release.rs	asset_matching_is_case_sensitive	keep	inline	hint:unit
crates/piperine-project/src/release.rs	malformed_coordinates_fail_loud	keep	inline	hint:unit
crates/piperine-project/src/release.rs	parses_a_github_coordinate	keep	inline	hint:unit
crates/piperine-project/src/release.rs	selects_the_host_triple_asset	keep	inline	hint:unit
crates/piperine-project/src/resolver.rs	a_contributing_dependency_resolves_as_a_plugin	keep	inline	hint:unit
crates/piperine-project/src/resolver.rs	an_explicit_plugins_entry_wins_over_the_dependency_path	keep	inline	hint:unit
crates/piperine-project/src/resolver.rs	an_inline_plugin_section_marks_a_dependency_as_a_plugin	keep	inline	hint:unit
crates/piperine-project/src/resolver.rs	subdir_escapes_fail_loud	keep	inline	hint:unit
crates/piperine-project/src/resolver.rs	subdir_none_is_the_checkout_itself	keep	inline	hint:unit
crates/piperine-project/src/resolver.rs	subdir_parses_from_toml	keep	inline	hint:unit
crates/piperine-project/src/resolver.rs	subdir_resolves_inside_the_checkout	keep	inline	hint:unit
crates/piperine-project/src/source_map.rs	a_plugins_entry_is_an_importable_namespace	keep	inline	hint:integration
crates/piperine-project/src/source_map.rs	builtin_spice_namespace_without_piperine_toml	keep	inline	hint:integration
crates/piperine-project/src/source_map.rs	project_named_spice_shadows_builtin	keep	inline	hint:integration
crates/piperine-project/tests/release.rs	a_corrupt_cached_artifact_fails_loud	keep	tests	hint:unit
crates/piperine-project/tests/release.rs	a_pinned_hash_loads_from_cache_without_network	keep	tests	hint:unit
crates/piperine-project/tests/release.rs	a_wrong_triple_release_errors_naming_triple_and_release	keep	tests	hint:unit
crates/piperine-project/tests/release.rs	fetch_downloads_hashes_and_caches_the_triple_asset	keep	tests	hint:unit
crates/piperine-python/src/lib.rs	ac_returns_complex_waveform_with_projections	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	analyses_return_typed_results	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	instance_path_returns_terminal_subview	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	load_returns_reflected_design	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	module_reflects_structure	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	noise_returns_psd_waveform_and_total	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	op_result_reads_voltages_and_currents	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	select_resolves_path_and_errors_on_miss	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	solver_config_reaches_newton	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	stage_overrides_next_analysis	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	stats_exposed_on_results	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	trace_reads_waveforms_and_axis	keep	inline	hint:integration
crates/piperine-python/src/lib.rs	waveform_exposes_numpy_and_stats	keep	inline	hint:integration
crates/piperine-python/src/live.rs	live_session_set_op_matches_fresh_builds_and_keeps_result_shapes	keep	inline	hint:integration
crates/piperine-python/src/live.rs	mid_transient_structural_set_restarts_from_t_with_carried_state	keep	inline	hint:integration
crates/piperine-python/src/live.rs	structural_set_auto_rebuilds_with_state_carry_and_failure_keeps_old_circuit	keep	inline	hint:integration
crates/piperine-python/tests/disto_parity.rs	python_disto_matches_rust_disto	keep	tests	hint:integration
crates/piperine-python/tests/embed.rs	run_script_imports_piperine_and_propagates_errors	keep	tests	hint:integration
crates/piperine-python/tests/extract.rs	extract_over_trace_returns_named_measurement_dict	keep	tests	hint:integration
crates/piperine-python/tests/extract.rs	extract_over_waveform_returns_named_measurement_dict	keep	tests	hint:integration
crates/piperine-python/tests/extract.rs	extract_with_no_measurements_returns_empty_dict	keep	tests	hint:integration
crates/piperine-python/tests/facade_hygiene.rs	facade_is_fully_documented_and_in_parity	keep	tests	hint:integration
crates/piperine-python/tests/four_parity.rs	python_fourier_matches_rust_fourier	keep	tests	hint:integration
crates/piperine-python/tests/host_plot.rs	plot_and_bode_render_with_matplotlib_and_fail_loud_without_it	keep	tests	hint:integration
crates/piperine-python/tests/host_sweep.rs	python_sweep_rebuilds_once_and_matches_fresh_builds	keep	tests	hint:integration
crates/piperine-python/tests/host_sweep_grid.rs	python_grid_iterates_and_maps_to_a_shaped_ndarray	keep	tests	hint:integration
crates/piperine-python/tests/live_facade.rs	facade_live_session_has_error_parity_and_scheduled_sets	keep	tests	hint:integration
crates/piperine-python/tests/live_optimize_example.rs	live_optimize_example_passes_with_one_live_compilation	keep	tests	hint:integration
crates/piperine-python/tests/live_session.rs	live_session_compiles_once_across_set_op_loop	keep	tests	hint:integration
crates/piperine-python/tests/naming_cleanup.rs	naming_cleanup_and_properties	keep	tests	hint:integration
crates/piperine-python/tests/net_ref_enums.rs	cross_direction_and_scale_enums	keep	tests	hint:integration
crates/piperine-python/tests/opvar_host.rs	opvar_and_opvars_are_readable_from_python	keep	tests	hint:integration
crates/piperine-python/tests/pyi_stub.rs	py_typed_marker_exists	keep	tests	hint:integration
crates/piperine-python/tests/pyi_stub.rs	stub_classes_and_members_exist_at_runtime	keep	tests	hint:integration
crates/piperine-python/tests/pyi_stub.rs	stub_file_is_syntactically_valid_python	keep	tests	hint:integration
crates/piperine-python/tests/pz_parity.rs	python_pz_matches_rust_pz	keep	tests	hint:integration
crates/piperine-python/tests/scripted_plugin.rs	all_five_hooks_fire_with_their_payloads	keep	tests	hint:integration
crates/piperine-python/tests/scripted_plugin.rs	decorator_declarations_land_in_the_host_table	keep	tests	hint:integration
crates/piperine-python/tests/scripted_plugin.rs	script_design_access_fails_loud	keep	tests	hint:integration
crates/piperine-python/tests/scripted_plugin.rs	script_dispatches_with_args_and_exit_code	keep	tests	hint:integration
crates/piperine-python/tests/scripted_plugin.rs	testbench_exercises_the_decorator_surface	keep	tests	hint:integration
crates/piperine-python/tests/sens_parity.rs	python_pss_matches_rust_pss	keep	tests	hint:integration
crates/piperine-python/tests/sens_parity.rs	python_sens_matches_rust_sens	keep	tests	hint:integration
crates/piperine-python/tests/session_analyses.rs	session_exposes_sens_pz_disto_tf_dc_with_typed_results	keep	tests	hint:integration
crates/piperine-python/tests/simulation_error.rs	hierarchy_classes_exist_and_share_a_base	keep	tests	hint:integration
crates/piperine-python/tests/simulation_error.rs	load_failure_raises_elaboration_error	keep	tests	hint:integration
crates/piperine-python/tests/simulation_error.rs	non_converging_run_raises_convergence_error	keep	tests	hint:integration
crates/piperine-python/tests/simulation_error.rs	unaddressable_net_raises_unknown_net	keep	tests	hint:integration
crates/piperine-python/tests/simulation_error.rs	unknown_module_lookup_raises_unknown_module	keep	tests	hint:integration
crates/piperine-python/tests/smoke.rs	uniform_shape_matches_rust_host	keep	tests	hint:integration
crates/piperine-python/tests/sp_parity.rs	python_sp_matches_rust_sp	keep	tests	hint:integration
crates/piperine-python/tests/typed_configs.rs	config_signatures_show_typed_fields	keep	tests	hint:integration
crates/piperine-python/tests/typed_configs.rs	session_dc_accepts_nodeset	keep	tests	hint:integration
crates/piperine-python/tests/typed_configs.rs	solver_dc_damp_tolerance_reaches_the_analysis	keep	tests	hint:integration
crates/piperine-python/tests/typed_configs.rs	with_returns_immutable_copy	keep	tests	hint:integration
crates/piperine-python/tests/units.rs	hz_garbage_string_fails_loud	keep	tests	hint:integration
crates/piperine-python/tests/units.rs	hz_parses_si_suffixed_strings	keep	tests	hint:integration
crates/piperine-python/tests/units.rs	ns_mv_c_helpers_convert_to_si_base_units	keep	tests	hint:integration
crates/piperine-python/tests/units.rs	raw_floats_do_not_string_parse	keep	tests	hint:integration
crates/piperine-solver/src/analyses/config.rs	defaults_equal_the_literals_they_replace	keep	inline	hint:unit
crates/piperine-solver/src/analyses/convergence.rs	source_stepping_backs_off_after_failure	keep	inline	hint:unit
crates/piperine-solver/src/analyses/convergence.rs	source_stepping_gives_up_when_backoff_exhausts	keep	inline	hint:unit
crates/piperine-solver/src/analyses/convergence.rs	source_stepping_ramp_schedule	keep	inline	hint:unit
crates/piperine-solver/src/analyses/convergence.rs	source_stepping_warm_start_chain	keep	inline	hint:unit
crates/piperine-solver/src/analyses/disto.rs	bad_options_fail_loud	keep	inline	hint:integration
crates/piperine-solver/src/analyses/disto.rs	hd3_includes_the_f2_x1_x2_cross_term	keep	inline	hint:integration
crates/piperine-solver/src/analyses/disto.rs	linear_circuit_emits_named_capability_warning	keep	inline	hint:integration
crates/piperine-solver/src/analyses/disto.rs	linear_circuit_has_zero_hd2	keep	inline	hint:integration
crates/piperine-solver/src/analyses/disto.rs	nonlinear_circuit_runs_with_no_capability_warning	keep	inline	hint:integration
crates/piperine-solver/src/analyses/disto.rs	numeric_jacobian_device_fails_loud_at_prescan	keep	inline	hint:integration
crates/piperine-solver/src/analyses/disto.rs	single_tone_hd2_matches_closed_form_volterra	keep	inline	hint:integration
crates/piperine-solver/src/analyses/disto.rs	single_tone_hd3_matches_closed_form_volterra	keep	inline	hint:integration
crates/piperine-solver/src/analyses/disto.rs	two_tone_im2_im3_match_hand_run_volterra_recursion	keep	inline	hint:integration
crates/piperine-solver/src/analyses/events.rs	all_four_sources_coexist_in_unified_queue	keep	inline	hint:integration
crates/piperine-solver/src/analyses/events.rs	binary_heap_peek_returns_earliest_via_reverse	keep	inline	hint:integration
crates/piperine-solver/src/analyses/events.rs	checkpoint_rollback_restores_only_restore_tagged_entries	keep	inline	hint:integration
crates/piperine-solver/src/analyses/events.rs	commit_drops_checkpoint_so_rollback_is_noop	keep	inline	hint:integration
crates/piperine-solver/src/analyses/events.rs	constructors_set_correct_kind_priority_and_rollback	keep	inline	hint:integration
crates/piperine-solver/src/analyses/events.rs	drain_due_returns_earliest_entries_in_time_order	keep	inline	hint:integration
crates/piperine-solver/src/analyses/events.rs	empty_queue_peek_is_positive_infinity	keep	inline	hint:integration
crates/piperine-solver/src/analyses/events.rs	event_entry_orders_by_time_then_priority	keep	inline	hint:integration
crates/piperine-solver/src/analyses/events.rs	rollback_drops_entries_pushed_during_attempt	keep	inline	hint:integration
crates/piperine-solver/src/analyses/events.rs	rollback_drops_non_restore_drained_entries	keep	inline	hint:integration
crates/piperine-solver/src/analyses/events.rs	rollback_honors_per_source_rollback_behavior	keep	inline	hint:integration
crates/piperine-solver/src/analyses/noise.rs	noise_named	keep	inline	hint:integration
crates/piperine-solver/src/analyses/noise.rs	noise_new_defaults	keep	inline	hint:integration
crates/piperine-solver/src/analyses/noise.rs	test_per_source_noise_reporting_and_conservation	keep	inline	hint:integration
crates/piperine-solver/src/analyses/pz.rs	assembles_known_2x2_g_and_c_on_an_rc_network	keep	inline	hint:integration
